"[CH3:10][C:5](=[CH2:4])[CH:6]([CH2:7][Cl:8])[O:9].[N+:2](=[O:1])[O-:3]>>[CH3:10][C:5](=[CH2:4])[CH:6]([CH2:7][Cl:8])[O:9][N+:2](=[O:1])[O-:3] 2-2,9; 9-2,9",Room Temperature,Termination,recombine
"CC(=C)C(CCl)[O:20][O:21]N=O>>CC(=C)C(CCl)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:4][C:3](=[CH2:5])[C:2](=[O:1])[CH3:6].[H:8][O:7]>>[H:4][C:3]([CH2:5][O:7][H:8])[C:2](=[O:1])[CH3:6] 7-7,5; 5,3-7,5; 5,3-3",Room Temperature,Propagation,addition
"[H:4][C:3]([CH2:5][O:6][H:7])[C:2](=[O:1])[CH3:8].[O:9][O:10]>>[H:4][C:3]([CH2:5][O:6][H:7])([C:2](=[O:1])[CH3:8])[O:9][O:10] 3-3,9; 9-3,9",Room Temperature,Termination,recombine
"[CH3:7][C:2](=[O:1])[CH:3]([CH2:5][OH:6])[O:4].[N+:9](=[O:8])[O-:10]>>[CH3:7][C:2](=[O:1])[CH:3]([CH2:5][OH:6])[O:4][N+:9](=[O:8])[O-:10] 9-9,4; 4-9,4",Room Temperature,Termination,recombine
"[CH3:7][C:2](=[O:1])[CH:3]([CH2:5][OH:6])[O:4]>>[CH3:7][C:2]=[O:1].[CH2:5]([CH:3]=[O:4])[OH:6] 4-4,3; 2,3-4,3; 2,3-2",Room Temperature,Propagation,retroaddition
"C[C:10]=O.[O:20][O]>>C[C:10](=O)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:3][O:2][O:1].[CH3:11][C:5](=[O:4])[CH:6]([CH2:9][OH:10])[O:7][O:8]>>[H:3][O:8][O:7][CH:6]([CH2:9][OH:10])[C:5](=[O:4])[CH3:11].[O:1][O:2] 8-8,3; 2,3-8,3; 2,3-2",Room Temperature,Propagation,abstraction
"CC(=O)C(CO)[O:21][OH:20].[He]>>[He].CC(=O)C(CO)[O:21].[OH:20] 20,21-20;20,21-21",Light,Initiation,homolyze
"[H:20][C:21](CO)(C(=O)C)[O:22].O[O:10]>>[H:20][O:10]O.CC(=O)[C:21](=[O:22])CO 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"[H:20][C:21](CO)(C(=O)C)[O:22].[OH:10]>>[H:20][OH:10].CC(=O)[C:21](=[O:22])CO 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"CC(=O)[CH:20]=[CH2:21].[OH:10]>>CC(=O)[CH:20]([CH2:21])[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC(=O)C(C[O:21][OH:20])O.[He]>>[He].CC(=O)C(C[O:21])O.[OH:20] 20,21-20;20,21-21",Light,Initiation,homolyze
"[H:20][O:21][CH:22]C(=O)C.[O:10][O]>>[H:20][O:10][O].CC(=O)[CH:22]=[O:21] 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"CC(=O)C(C[O:20][O:21]N=O)O>>CC(=O)C(C[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(=O)C(CO[O:20])O.[N:10]=O>>CC(=O)C(CO[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:8][O:9][O:10].[CH3:1][C:2](=[CH2:7])[C:3](=[O:6])[O:4][O:5]>>[H:8][O:5][O:4][C:3](=[O:6])[C:2](=[CH2:7])[CH3:1].[O:9][O:10] 8,9-9;8,9-5,8;5-5,8",Room Temperature,Propagation,abstraction
"[CH3:1][C:2](=[CH2:5])[CH:3]=[O:4].[OH:8].[O:6][O:7]>>[CH3:1][C:2]([CH2:5][OH:8])[CH:3]=[O:4].[O:6][O:7] 8-5,8; 2,5-5,8; 2,5-2",Room Temperature,Propagation,addition
"[CH3:1][C:2]([CH2:5][OH:6])[CH:3]=[O:4].[O:7][O:8]>>[CH3:1][C:2]([CH2:5][OH:6])([CH:3]=[O:4])[O:7][O:8] 2-2,7; 7-2,7",Room Temperature,Termination,recombine
"[H:4][C:3](=[O:5])[C:2]([CH3:1])([CH2:8][OH:9])[O:6][O:7]>>[H:4][O:7][O:6][C:2]([CH3:1])([CH2:8][OH:9])[C:3]=[O:5] 3,4-3;3,4-4,7;7-4,7",Room Temperature,Propagation,abstraction
"C[C:20](CO)([C:21]=O)OO>>C[C:20](CO)OO.[C:21]=O 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[CH3:1][C:2]([CH2:6][OH:7])([C:4]=[O:5])[O:3]>>[CH3:1][C:2](=[O:3])[CH2:6][OH:7].[C:4]=[O:5] 2,4-4;2,4-2,3;3-2,3",Room Temperature,Propagation,retroaddition
"[H:5][C:4](=[O:6])[C:2]([CH3:1])([CH2:7][O:8][O:9])[OH:3]>>[H:5][O:9][O:8][CH2:7][C:2]([CH3:1])([C:4]=[O:6])[OH:3] 4,5-4;4,5-5,9;9-5,9",Room Temperature,Propagation,abstraction
"[H:9][O:8][O:7][CH2:6][C:2]([CH3:1])([C:4]=[O:5])[OH:3]>>[H:9][O:8][O:7][CH2:6][C:2]([CH3:1])[OH:3].[C:4]=[O:5] 2,4-4;2,4-2",Room Temperature,Initiation,homolyze
"[CH3:1][C:2](=[CH2:7])[C:3](=[O:6])[O:4][O:5].[N:8]=[O:9]>>[CH3:1][C:2](=[CH2:7])[C:3](=[O:6])[O:4][O:5][N:8]=[O:9] 5-5,8;8-5,8",Room Temperature,Termination,recombine
"[CH3:1][C:2](=[CH2:7])[C:3](=[O:6])[O:4][O:5][N:8]=[O:9]>>[CH3:1][C:2](=[CH2:7])[C:3](=[O:6])[O:4].[O:5][N:8]=[O:9] 4,5-4;4,5-5",Room Temperature,Initiation,homolyze
"[H:20][O:21][C:22](C)COO.[O:10][O]>>[H:20][O:10][O].C[C:22](=[O:21])COO 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"CC(CO[O:20])(C=O)O.[N:10]=O>>CC(CO[O:20][N:10]=O)(C=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(C[O:20][O:21]N=O)(C=O)O>>CC(C[O:20])(C=O)O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"[H:9][O:8][O:7][C:3]([CH3:4])([CH2:2][OH:1])[CH:5]=[CH2:6].[OH:10]>>[H:9][O:8][O:7][C:3]([CH3:4])([CH2:2][OH:1])[CH:5][CH2:6][OH:10] 10-6,10;5,6-6,10;5,6-5",Room Temperature,Propagation,addition
"[H:9][O:8][O:7][C:3]([CH3:10])([CH2:2][OH:1])[CH:4][CH2:5][OH:6].[O:11][O:12]>>[H:9][O:8][O:7][C:3]([CH3:10])([CH2:2][OH:1])[CH:4]([CH2:5][OH:6])[O:11][O:12] 11-4,11;4-4,11",Room Temperature,Termination,recombine
"[H:11][O:10][O:9][C:3]([CH3:12])([CH2:2][OH:1])[CH:4]([CH2:7][OH:8])[O:5][O:6]>>[H:11][O:6][O:5][CH:4]([CH2:7][OH:8])[C:3]([CH3:12])([CH2:2][OH:1])[O:9][O:10] 10,11-6,11;10,11-10;6-6,11",Room Temperature,Propagation,abstraction
"[H:1][O:2][O:3][C:4]([CH3:12])([CH2:5][OH:6])[CH:7]([CH2:10][OH:11])[O:8][O:9].[N:13]=[O:14]>>[H:1][O:2][O:3][C:4]([CH3:12])([CH2:5][OH:6])[CH:7]([CH2:10][OH:11])[O:8][O:9][N:13]=[O:14] 9-9,13; 13-9,13",Room Temperature,Termination,recombine
"[H:1][O:2][O:3][C:4]([CH3:11])([CH2:5][OH:6])[CH:7]([CH2:9][OH:10])[O:8].[N+:13](=[O:12])[O-:14]>>[H:1][O:2][O:3][C:4]([CH3:11])([CH2:5][OH:6])[CH:7]([CH2:9][OH:10])[O:8][N+:13](=[O:12])[O-:14] 13-8,13; 8-8,13",Room Temperature,Termination,recombine
"[H:13][O:14][O:15].[H:11][O:10][O:9][C:3]([CH3:12])([CH2:2][OH:1])[CH:4]([CH2:7][OH:8])[O:5][O:6]>>[H:13][O:6][O:5][CH:4]([CH2:7][OH:8])[C:3]([CH3:12])([CH2:2][OH:1])[O:9][O:10][H:11].[O:14][O:15] 13,14-14;13,14-6,13;6-6,13",Room Temperature,Propagation,abstraction
"[H:8][C:7](=[CH2:9])[C:4]([CH3:10])([CH2:5][OH:6])[O:3][O:2][H:1].[H:12][O:11].[O:13][O:14]>>[H:8][C:7]([CH2:9][O:11][H:12])[C:4]([CH3:10])([CH2:5][OH:6])[O:3][O:2][H:1].[O:13][O:14] 7,9-11,9; 7,9-7; 11-9,11",Room Temperature,Propagation,addition
"[H:11][O:10][O:9][C:3]([CH3:12])([CH2:2][OH:1])[CH:4]([CH2:6][O:7][O:8])[OH:5]>>[H:11][O:8][O:7][CH2:6][CH:4]([C:3]([CH3:12])([CH2:2][OH:1])[O:9][O:10])[OH:5] 10,11-8,11;8-8,11;10,11-10",Room Temperature,Propagation,abstraction
"[H:1][O:2][O:3][C:4]([CH3:12])([CH2:5][OH:6])[CH:7]([CH2:9][O:10][O:11])[OH:8].[N:13]=[O:14]>>[H:1][O:2][O:3][C:4]([CH3:12])([CH2:5][OH:6])[CH:7]([CH2:9][O:10][O:11][N:13]=[O:14])[OH:8] 11-11,13; 13-11,13",Room Temperature,Termination,recombine
"[H:1][O:2][O:3][C:4]([CH3:11])([CH2:5][OH:6])[CH:7]([CH2:9][O:10])[OH:8].[N+:13](=[O:14])[O-:12]>>[H:1][O:2][O:3][C:4]([CH3:11])([CH2:5][OH:6])[CH:7]([CH2:9][O:10][N+:13](=[O:14])[O-:12])[OH:8] 10-10,13; 13-10,13",Room Temperature,Termination,recombine
"[H:13][O:14][O:15].[H:11][O:10][O:9][C:3]([CH3:12])([CH2:2][OH:1])[CH:4]([CH2:6][O:7][O:8])[OH:5]>>[H:13][O:8][O:7][CH2:6][CH:4]([C:3]([CH3:12])([CH2:2][OH:1])[O:9][O:10][H:11])[OH:5].[O:14][O:15] 13,14-14;13,14-8,13;8-8,13",Room Temperature,Propagation,abstraction
"[H:13][O:14][O:15].[H:9][O:8][O:7][CH2:6][CH:4]([C:3]([CH3:12])([CH2:2][OH:1])[O:10][O:11])[OH:5]>>[H:9][O:8][O:7][CH2:6][CH:4]([C:3]([CH3:12])([CH2:2][OH:1])[O:10][O:11][H:13])[OH:5].[O:14][O:15] 13,14-14;13,14-11,13;11-11,13",Room Temperature,Propagation,abstraction
"[H:3][CH:2]([C:4]([CH3:5])([CH:9]([CH2:12][OH:13])[O:10][O:11])[O:6][O:7][H:8])[OH:1]>>[H:3][O:11][O:10][CH:9]([CH2:12][OH:13])[C:4]([CH3:5])([CH:2][OH:1])[O:6][O:7][H:8] 2,3-2;2,3-3,11;11-3,11",Room Temperature,Propagation,abstraction
"[H:3][CH:2]([C:4]([CH3:5])([CH:9]([CH2:11][O:12][O:13])[OH:10])[O:6][O:7][H:8])[OH:1]>>[H:3][O:13][O:12][CH2:11][CH:9]([C:4]([CH3:5])([CH:2][OH:1])[O:6][O:7][H:8])[OH:10] 2,3-2;2,3-3,13;13-3,13",Room Temperature,Propagation,abstraction
"[H:10][CH:9]([CH:7]([C:3]([CH3:4])([CH2:2][OH:1])[O:5][O:6])[OH:8])[O:11][O:12][H:13]>>[H:13][O:12][O:11][CH:9][CH:7]([C:3]([CH3:4])([CH2:2][OH:1])[O:5][O:6][H:10])[OH:8] 9,10-9;9,10-6,10;6-6,10",Room Temperature,Propagation,abstraction
"[H:13][O:12][O:11][CH:10][CH:8]([C:3]([CH3:4])([CH2:2][OH:1])[O:5][O:6][H:7])[OH:9]>>[H:13][O:12].[H:7][O:6][O:5][C:3]([CH3:4])([CH2:2][OH:1])[CH:8]([CH:10]=[O:11])[OH:9] 11,12-12;11,12-10,11;10-10,11",Room Temperature,Propagation,retroaddition
"CC(CO)(C(COO)O)O[O:20].[N:10]=O.[O][O]>>CC(CO)(C(COO)O)O[O:20][N:10]=O.[O][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(CO)(C(COO)O)[O:21][O:20][N:10]=O>>CC(CO)(C(COO)O)[O:21].[O:20][N:10]=O 20,21-21;20,21-20",Room Temperature,Initiation,homolyze
"C[C:20](CO)([CH:10](COO)O)[O:21]>>OC[C:20](C)=[O:21].[CH:10](COO)O 21-20,21;10,20-20,21;10,20-10",Room Temperature,Propagation,retroaddition
"[O:11]([H:12])[CH:10](COO).[O][O:20]>>[O:11]=[CH:10](COO).[O][O:20][H:12] 20-20,12;12,11-12,20;12,11-11,10;10-10,11",Room Temperature,Termination,abstraction
"[H:9][O:8][O:7][C:3]([CH3:10])([CH2:2][OH:1])[CH:4][CH2:5][OH:6]>>[H:9][O:8].[CH3:10][C:3]1([CH:4]([O:7]1)[CH2:5][OH:6])[CH2:2][OH:1] 7,8-8;7,8-4,7;4-4,7",Room Temperature,Propagation,retroaddition
"[H:7][O:6][O:5][CH:4]([CH2:8][OH:9])[C:3]([CH3:13])([CH:2][OH:1])[O:10][O:11][H:12]>>[H:12][O:11].[H:7][O:6][O:5][CH:4]([CH2:8][OH:9])[C:3]1([CH:2]([O:10]1)[OH:1])[CH3:13] 10,11-11;10,11-2,10;2-2,10",Room Temperature,Propagation,retroaddition
"CC(CO)(C(COO)O)[O:20][O:21]N=O>>CC(CO)(C(COO)O)[O:20].N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
[N:10](=O)[O:21]>>[N+:10](=O)[O-:21] 21-10,Room Temperature,Propagation,ha resonance
"CC(CO)(C(COO)O)[O:21][OH:20].[He]>>[He].CC(CO)(C(COO)O)[O:21].[OH:20] 20,21-20;20,21-21",Light,Initiation,homolyze
"C[C:10]([CH:20](O)COO)([O:11])CO>>C[C:10](CO)=[O:11].OOC[CH:20]O 11-11,10;10,20-10,11;10,20-20",Room Temperature,Propagation,retroaddition
"[H:20][O:21][CH:22]COO.[O:10][O]>>[H:20][O:10][O].C([CH:22]=[O:21])OO 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"[H:1][O:2][CH2:3][C:4]([CH3:13])([CH:5]([CH2:8][O:9][O:10][H:11])[O:6][H:7])[O:12]>>[H:1][O:2][CH2:3][C:4](=[O:12])[CH3:13].[H:7][O:6][CH:5][CH2:8][O:9][O:10][H:11] 12-12,4; 5,4-4,12; 5,4-5",Room Temperature,Propagation,retroaddition
"[H:8][O:7][O:6][CH:3]([CH2:4][OH:5])[C:2](=[CH2:1])[CH3:9].[OH:10]>>[H:8][O:7][O:6][CH:3]([CH2:4][OH:5])[C:2]([CH3:9])[CH2:1][OH:10] 1,2-1,10;1,2-2;10-1,10",Room Temperature,Propagation,addition
"[H:9][O:8][O:7][CH:4]([CH2:5][OH:6])[C:2]([CH3:1])([CH2:10][O:11][O:12])[OH:3]>>[H:9][O:12][O:11][CH2:10][C:2]([CH3:1])([CH:4]([CH2:5][OH:6])[O:7][O:8])[OH:3] 8,9-8;8,9-9,12;12-9,12",Room Temperature,Propagation,abstraction
"[H:9][O:8][O:7][CH:4]([CH2:5][OH:6])[C:2]([CH3:1])([CH2:10][O:11][O:12])[OH:3].[N:13]=[O:14]>>[H:9][O:8][O:7][CH:4]([CH2:5][OH:6])[C:2]([CH3:1])([CH2:10][O:11][O:12][N:13]=[O:14])[OH:3] 13-12,13;12-12,13",Room Temperature,Termination,recombine
"[H:13][O:14][O:15].[H:9][O:8][O:7][CH:4]([CH2:5][OH:6])[C:2]([CH3:1])([CH2:10][O:11][O:12])[OH:3]>>[H:13][O:12][O:11][CH2:10][C:2]([CH3:1])([CH:4]([CH2:5][OH:6])[O:7][O:8][H:9])[OH:3].[O:14][O:15] 13,14-14;13,14-12,13;12-12,13",Room Temperature,Propagation,abstraction
"[H:13][O:14][O:15].[H:12][O:11][O:10][CH2:9][C:2]([CH3:1])([CH:4]([CH2:5][OH:6])[O:7][O:8])[OH:3]>>[H:12][O:11][O:10][CH2:9][C:2]([CH3:1])([CH:4]([CH2:5][OH:6])[O:7][O:8][H:13])[OH:3].[O:14][O:15] 13,14-14;13,14-8,13;8-8,13",Room Temperature,Propagation,abstraction
"[H:10][CH:9]([C:6]([CH3:7])([CH:3]([CH2:2][OH:1])[O:4][O:5])[OH:8])[O:11][O:12][H:13]>>[H:13][O:12][O:11][CH:9][C:6]([CH3:7])([CH:3]([CH2:2][OH:1])[O:4][O:5][H:10])[OH:8] 9,10-9;9,10-5,10;5-5,10",Room Temperature,Propagation,abstraction
"[H:13][O:12][O:11][CH:10][C:7]([CH3:8])([CH:3]([CH2:2][OH:1])[O:4][O:5][H:6])[OH:9]>>[H:13][O:12].[H:6][O:5][O:4][CH:3]([CH2:2][OH:1])[C:7]([CH3:8])([CH:10]=[O:11])[OH:9] 11,12-12;11,12-10,11;10-10,11",Room Temperature,Propagation,retroaddition
"[H:1][O:2][O:3][CH:4]([CH2:8][OH:9])[C:5](=[CH2:7])[CH3:6].[OH:12].[O:10][O:11]>>[H:1][O:2][O:3][CH:4]([CH2:8][OH:9])[C:5]([CH3:6])[CH2:7][O:10][O:11].[OH:12] 10-10,7; 5,7-10,7; 5,7-5",Room Temperature,Propagation,addition
"[H:13][O:12].[H:1][O:2][O:3][CH:4]([CH2:10][OH:11])[C:5]([CH3:9])[CH2:6][O:7][O:8]>>[H:13][O:12][C:5]([CH3:9])([CH2:6][O:7][O:8])[CH:4]([CH2:10][OH:11])[O:3][O:2][H:1] 5-5,12; 12-5,12",Room Temperature,Termination,recombine
"[H:7][O:6][O:5][CH:4]([CH:8][OH:9])[C:3]([CH3:13])([CH2:2][OH:1])[O:10][O:11][H:12]>>[H:7][O:6].[H:12][O:11][O:10][C:3]([CH3:13])([CH2:2][OH:1])[CH:4]1[CH:8]([O:5]1)[OH:9] 5,6-6;5,6-5,8;8-5,8",Room Temperature,Propagation,retroaddition
"[H:13][O:12][O:11][CH2:10][C:7]([CH3:8])([CH:3]([CH:2][OH:1])[O:4][O:5][H:6])[OH:9]>>[H:6][O:5].[H:13][O:12][O:11][CH2:10][C:7]([CH3:8])([CH:3]1[CH:2]([O:4]1)[OH:1])[OH:9] 4,5-5;4,5-2,4;2-2,4",Room Temperature,Propagation,retroaddition
[N:20](=O)[O:21]>>[N+:20](=O)[O-:21] 20-21,Room Temperature,Propagation,ha resonance
"CC(CO)(C(CO)OO)[O:20].[N+:10](=O)[O-]>>CC(CO)(C(CO)OO)[O:20][N+:10](=O)[O-] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(COO)(C(CO)O[O:20])O.[N:10]=O>>CC(COO)(C(CO)O[O:20][N:10]=O)O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"CC(COO)(C(CO)[O:20][O:21]N=O)O>>CC(COO)(C(CO)[O:20])O.N(=O)[O:21] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"CC(COO)(C(CO)[O:20])O.[N+:10](=O)[O-]>>CC(COO)(C(CO)[O:20][N+:10](=O)[O-])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"C[C:21](CO)([CH:10](CO)OO)[O:20]>>C[C:21](CO)=[O:20].OC[CH:10]OO 20-20,21;21,10-20,21;21,10-10",Room Temperature,Propagation,retroaddition
"C([CH:10][O:20][OH:21])O>>C([CH:10]=[O:20])O.[OH:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"[H:20][O:21][O].CC(CO)(C(CO)OO)O[O:10]>>[H:20][O:10]OC(C)(CO)C(CO)OO.[O:21][O] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(CO)(C(CO)OO)[O:21][OH:20].[He]>>[He].CC(CO)(C(CO)OO)[O:21].[OH:20] 20,21-20;20,21-21",Light,Initiation,homolyze
"[OH:10][O:11]C(C(COO)(O)C)CO.[He]>>[He].[OH:10].[O:11]C(C(COO)(O)C)CO 10,11-10;10,11-11",Light,Initiation,homolyze
"[H:5][C:4]([H:6])([C:3]([H:8])([C:2](=[CH2:1])[CH3:12])[O:9][O:10][H:11])[OH:7].[H:14][O:13]>>[H:5][C:4]([H:6])([C:3]([C:2](=[CH2:1])[CH3:12])[O:9][O:10][H:11])[OH:7].[H:14][O:13][H:8] 13-13,8; 3,8-13,8; 3,8-3",Room Temperature,Propagation,abstraction
"[H:9][C:8]([C:3]([H:7])([C:2](=[CH2:1])[CH3:12])[O:4][O:5][H:6])[O:10][H:11].[O:13][O:14]>>[H:9][C:8](=[O:10])[C:3]([H:7])([C:2](=[CH2:1])[CH3:12])[O:4][O:5][H:6].[H:11][O:13][O:14] 13-13,11; 11,10-10,8; 8-10,8; 10,11-13,11",Room Temperature,Termination,abstraction
"[H:8][O:7][O:6][C:3]([CH2:4][OH:5])[C:2](=[CH2:1])[CH3:9]>>[H:8][O:7].[CH3:9][C:2](=[CH2:1])[C:3](=[O:6])[CH2:4][OH:5] 7,6-3,6; 3-3,6; 7,6-7",Room Temperature,Propagation,retroaddition
"[H:9][O:8][CH:7]([CH2:10][OH:11])[C:2]([CH3:1])[CH2:3][O:4][O:5][H:6]>>[H:6][O:5].[H:9][O:8][CH:7]([CH2:10][OH:11])[C:2]1([CH2:3][O:4]1)[CH3:1] 4,5-4,2; 4,5-5; 2-2,4",Room Temperature,Propagation,retroaddition
"[H:6][C:5]([CH2:4][O:3][O:2][H:1])[C:7]([CH3:11])([CH2:9][OH:10])[OH:8]>>[H:6][C:5]1([CH2:4][O:3]1)[C:7]([CH3:11])([CH2:9][OH:10])[OH:8].[H:1][O:2] 5-3,5; 3,2-3,5; 3,2-2",Room Temperature,Propagation,retroaddition
"C[C:21](=[CH:20]COO)CO.[OH:10]>>C[C:21](CO)[CH:20](COO)[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:10](CO)C(COO)O.[O:20][O]>>C[C:10](CO)(C(COO)O)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:11][C:10]([H:12])([CH:9]=[C:4]([CH3:3])[CH2:5][O:6][O:7][H:8])[OH:13].[H:1][O:2]>>[H:11][C:10]([H:12])([CH:9]([C:4]([CH3:3])[CH2:5][O:6][O:7][H:8])[O:2][H:1])[OH:13] 2-2,9; 4,9-2,9; 4,9-4",Room Temperature,Propagation,addition
"C[C:20](=[CH:21]CO)COO.[OH:10]>>C[C:20](COO)([CH:21]CO)[OH:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC(COO)([CH:10]CO)O.[O:20][O]>>CC(COO)([CH:10](CO)[O:20][O])O 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[H:11][C:10]([H:12])([CH:9]=[C:2]([CH3:1])[C:3]([H:4])([H:5])[O:6][O:7][H:8])[OH:13].[H:14][O:15]>>[H:11][C:10]([H:12])([CH:9]=[C:2]([CH3:1])[C:3]([H:4])([H:5])[O:6][O:7])[OH:13].[H:14][O:15][H:8] 15-15,8; 7,8-15,8; 7,8-7",Room Temperature,Propagation,abstraction
"[H:13][CH:12]([CH:11]=[C:4]([CH3:3])[C:5]([H:6])([H:7])[O:8][O:9][H:10])[OH:14].[H:1][O:2]>>[H:13][CH:12]([CH:11]=[C:4]([CH3:3])[C:5]([H:6])[O:8][O:9][H:10])[OH:14].[H:1][O:2][H:7] 2-2,7; 5,7-2,7; 5,7-5",Room Temperature,Propagation,abstraction
"[H:4][C:3]([C:2](=[CH:8][CH2:9][OH:10])[CH3:1])[O:5][O:6][H:7]>>[H:4][C:3](=[O:5])[C:2](=[CH:8][CH2:9][OH:10])[CH3:1].[H:7][O:6] 5,6-6; 5,6-5,3; 3-3,5",Room Temperature,Propagation,retroaddition
"[H:20][CH:21](C(C)(C1CO1)O)O.[OH:10]>>[H:20][OH:10].CC([CH:21]O)(C1CO1)O 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][O:21][CH:22]C(C)(C1CO1)O.[O:10][O]>>[H:20][O:10][O].CC([CH:22]=[O:21])(C1CO1)O 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"[H:20][CH:21](C(C1(CO1)C)O)O.[OH:10]>>[H:20][OH:10].CC1(CO1)C([CH:21]O)O 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][O:21][CH:22]C(C1(CO1)C)O.[O:10][O]>>[H:20][O:10][O].CC1(CO1)C([CH:22]=[O:21])O 10-10,20;20,21-10,20;20,21-21,22;22-21,22",Room Temperature,Termination,abstraction
"[H:6][C:3]([CH2:4][OH:5])([C:2]1([CH2:8][O:9]1)[CH3:1])[OH:7].[H:10][O:11]>>[H:10][O:11][H:6].[CH3:1][C:2]1([CH2:8][O:9]1)[C:3]([CH2:4][OH:5])[OH:7] 11-11,6; 6,3-3; 6,3-11,6",Room Temperature,Propagation,abstraction
"[H:5][O:4][CH2:3][C:2](=[C:6]([CH2:7][OH:8])[O:9])[CH3:1].[O:10][O:11]>>[H:5][O:4][CH2:3][C:2]([CH3:1])([C:6]([CH2:7][OH:8])[O:9])[O:10][O:11] 10-10,2; 6,2-10,2; 6,2-6",Room Temperature,Propagation,addition
"[H:11][O:10][CH2:9][C:2]([CH3:1])([C:3]([CH2:4][OH:5])[O:6])[O:7][O:8]>>[H:11][O:10][CH2:9][C:2]([CH3:1])([C:3](=[O:6])[CH2:4][OH:5])[O:7][O:8] 3-3,6; 6-6,3",Room Temperature,Termination,resonance
"[CH3:4][C:3](=[C:5]([CH2:6][OH:7])[O:8])[CH2:2][OH:1].[O:9][O:10]>>[CH3:4][C:3]([CH2:2][OH:1])([C:5](=[O:8])[CH2:6][OH:7])[O:9][O:10] 8-8,5;5,3-8,5;5,3-3,9;9-3,9",Room Temperature,Termination,recombine
"[H:8][O:7][CH2:6][C:5](=[C:2]([CH3:1])[CH2:3][O:4])[OH:9]>>[H:8][O:4][CH2:3][C:2](=[C:5]([CH2:6][O:7])[OH:9])[CH3:1] 7,8-4,8; 4-4,8; 7,8-7",Room Temperature,Propagation,abstraction
"[H:7][CH:6]([C:5](=[C:2]([CH3:1])[CH2:3][O:4])[OH:10])[O:8][H:9]>>[H:7][CH:6]([C:5](=[C:2]([CH3:1])[CH2:3][O:4][H:9])[OH:10])[O:8] 4-4,9; 8,9-4,9; 8,9-8",Room Temperature,Propagation,abstraction
"[H:10][CH:9]([C:8](=[C:4]([CH3:3])[CH2:5][O:6][H:7])[OH:12])[O:11].[O:1][O:2]>>[H:7][O:6][CH2:5][C:4](=[C:8]([CH:9]=[O:11])[OH:12])[CH3:3].[H:10][O:1][O:2] 11-11,9; 1-1,10; 9,10-11,9; 9,10-1,10",Room Temperature,Termination,abstraction
"[CH3:1][C:2]([CH2:9][OH:10])([C:3](=[O:6])[CH2:4][OH:5])[O:7][O:8].[N:11]=[O:12]>>[CH3:1][C:2]([CH2:9][OH:10])([C:3](=[O:6])[CH2:4][OH:5])[O:7][O:8][N:11]=[O:12] 11-11,8; 8-8,11",Room Temperature,Termination,recombine
"[CH3:1][C:2]([CH2:11][OH:12])([C:3](=[O:6])[CH2:4][OH:5])[O:7][O:8][N:9]=[O:10]>>[CH3:1][C:2]([CH2:11][OH:12])([C:3](=[O:6])[CH2:4][OH:5])[O:7].[N:9](=[O:10])[O:8] 8,7-8; 8,7-7",Room Temperature,Initiation,homolyze
