"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[O:8][CH3:9])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[O:8][CH3:9] 1-2,1; 2,5-2,1; 2,5-5",Room Temperature,Propagation,retroaddition
"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[O:8][OH:9])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[O:8][OH:9] 1-2,1; 2,5-2,1; 2,5-5",Room Temperature,Propagation,retroaddition
"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[O:8][N+:9](=[O:11])[O-:10])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[O:8][N+:9](=[O:11])[O-:10] 1-1,2; 5,2-1,2; 5,2-5",Room Temperature,Propagation,retroaddition
"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[N+:8](=[O:10])[O-:9])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[N+:8](=[O:10])[O-:9] 1-1,2; 2,5-1,2; 2,5-5",Room Temperature,Propagation,retroaddition
"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[O:8][N:9]=[O:10])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[O:8][N:9]=[O:10] 1-1,2; 2,5-1,2; 2,5-5",Room Temperature,Propagation,retroaddition
"[H:3][C:2]([H:4])([C:5]([H:7])([CH3:6])[N:8]=[O:9])[O:1]>>[H:3][C:2](=[O:1])[H:4].[H:7][C:5]([CH3:6])[N:8]=[O:9] 1-1,2; 2,5-1,2; 2,5-5",Room Temperature,Propagation,retroaddition
"[H:20][F:21].[OH:10]>>[H:20][OH:10].[F:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C1CCC(CC1)[C:20](=[O:21])[O:10][Br:11].[Ar]>>[Ar].C1CCC(CC1)[C:20](=[O:10])[O:21].[Br:11] 10,11-10,20;10,11-11;20,21-10,20;20,21-21",Heat,Initiation,homolyze
"[H:20][CH:21](C(F)(F)F)F.[OH:10]>>[H:20][OH:10].[CH:21](C(F)(F)F)F 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[C:21](F)(F)([Cl:20])Cl.[He]>>[He].[C:21](F)(F)Cl.[Cl:20] 20,21-20;20,21-21",Light,Initiation,homolyze
"C(CC(=O)NC(C[S:20])C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+].[O:10][O]>>C(CC(=O)NC(C[S:20][O:10][O])C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH2:2]1[CH:3]=[CH:4][CH:5]2[CH:8]=[CH:9][CH:1]1[O:7][O:6]2.[Ar:10]>>[CH2:2]1[CH:3]=[CH:4][CH:5]([CH:8]=[CH:9][CH:1]1[O:7])[O:6].[Ar:10] 7,6-6; 7,6-7",Room Temperature,Initiation,homolyze
"[CH2:5]1[CH:4]=[CH:3][CH:2]([CH:9]=[CH:8][CH:6]1[O:7])[O:1]>>[CH2:5]1[CH:4]=[CH:3][CH:2]2[CH:9]([O:1]2)[CH:8][CH:6]1[O:7] 8,9-9,1; 1-9,1; 8,9-8",Room Temperature,Propagation,addition
"[CH2:3]1[CH:4]=[CH:5][CH:6]2[CH:8]([O:7]2)[CH:9][CH:2]1[O:1]>>[CH2:3]1[CH:4]=[CH:5][CH:6]2[CH:8]([O:7]2)[CH:9]3[CH:2]1[O:1]3 1-1,9; 9-1,9",Room Temperature,Termination,recombine
"[CH3:1][C:2]1=[CH:3][CH:4]([CH:10]2[CH2:15][CH:14]1[C:11]2([CH3:12])[CH3:13])[O:5][C:6](=[O:9])[N:7][CH3:8]>>[CH3:1][C:2]1[CH:14]2[CH2:15][CH:10]([C:11]2([CH3:12])[CH3:13])[CH:4]3[CH:3]1[N:7]([C:6](=[O:9])[O:5]3)[CH3:8] 2,3-2; 2,3-3,7; 7-7,3",Room Temperature,Propagation,addition
"[CH3:1][C:2]1[CH:14]2[CH2:15][CH:10]([C:11]2([CH3:12])[CH3:13])[CH:4]3[CH:3]1[N:7]([C:6](=[O:9])[O:5]3)[CH3:8]>>[CH3:1][C:2]1=[CH:14][CH2:15][CH:10]([CH:4]2[CH:3]1[N:7]([C:6](=[O:9])[O:5]2)[CH3:8])[C:11]([CH3:12])[CH3:13] 2-2,14; 11,14-14,2; 11,14-11",Room Temperature,Propagation,retroaddition
"[CH3:9][C:8]1([CH:11]2[CH:7]1[CH:3]3[C:4](=[N:6])[CH2:5][C:2]3([CH2:13][CH2:12]2)[CH3:1])[CH3:10]>>[CH3:9][C:8]1([CH:11]2[CH:7]1[CH:3][C:2]([CH2:13][CH2:12]2)([CH3:1])[CH2:5][C:4]#[N:6])[CH3:10] 4,3-3; 4,3-4,6; 6-4,6",Room Temperature,Propagation,retroaddition
"[CH3:9][C:8]1([CH:11]2[CH:7]1[CH:6][C:2]([CH2:13][CH2:12]2)([CH3:1])[CH2:3][C:4]#[N:5])[CH3:10]>>[CH3:9][C:8]([CH3:10])[CH:11]1[CH2:12][CH2:13][C:2]([CH:6]=[CH:7]1)([CH3:1])[CH2:3][C:4]#[N:5] 6-6,7; 7,8-6,7; 7,8-8",Room Temperature,Propagation,retroaddition
"[CH3:7][C:6](=[CH:5][CH2:4][CH2:3][C:2](=[N:9])[CH3:1])[CH3:8]>>[CH3:1][C:2]1=[N:9][CH:5]([CH2:4][CH2:3]1)[C:6]([CH3:7])[CH3:8] 9-9,5; 5,6-5,9; 5,6-6",Room Temperature,Propagation,addition
"[CH3:1][C:2]1=[N:3][CH:4]([CH2:8][CH2:9]1)[C:5]([CH3:6])[CH3:7].[CH2:10]=[CH:11][S:12](=[O:13])(=[O:20])[C:14]1=[CH:15][CH:16]=[CH:17][CH:18]=[CH:19]1>>[CH3:1][C:2]1=[N:3][CH:4]([CH2:8][CH2:9]1)[C:5]([CH3:6])([CH3:7])[CH2:10][CH:11][S:12](=[O:13])(=[O:20])[C:14]2=[CH:15][CH:16]=[CH:17][CH:18]=[CH:19]2 5-5,10; 10,11-5,10; 10,11-11",Room Temperature,Propagation,addition
"[CH2:17]1[CH2:16][CH:15]=[CH:14][CH:13]([CH2:18]1)[N:5]([CH2:6][C:7]2=[CH:8][CH:9]=[CH:10][CH:11]=[CH:12]2)[C:4](=[O:19])[C:2]([Cl:1])[Cl:3]>>[CH2:17]1[CH2:16][CH:15][CH:14]2[CH:13]([CH2:18]1)[N:5]([C:4](=[O:19])[C:2]2([Cl:1])[Cl:3])[CH2:6][C:7]3=[CH:8][CH:9]=[CH:10][CH:11]=[CH:12]3 2-2,14; 14,15-15; 14,15-15; 14,15-2,14",Room Temperature,Propagation,addition
"[He:17].[CH2:15]1[CH2:16][CH:12]([CH:13]=[CH:14]1)[CH2:11][C:2](=[O:1])[O:3][N:4]2[CH:5]=[CH:6][CH:7]=[CH:8][C:9]2=[S:10]>>[He:17].[CH2:15]1[CH2:16][CH:12]([CH:13]=[CH:14]1)[CH2:11][C:2](=[O:1])[O:3].[CH:7]1=[CH:8][C:9](=[S:10])[N:4][CH:5]=[CH:6]1 3,4-3; 3,4-4",Room Temperature,Initiation,homolyze
"[CH:4]1=[CH:3][C:2](=[S:1])[N:7][CH:6]=[CH:5]1>>[CH:4]1=[CH:3][C:2](=[N:7][CH:6]=[CH:5]1)[S:1] 7-2,7; 1,2-2,7; 1,2-1",Room Temperature,Propagation,resonance
"[CH2:7]=[CH:8][S:9](=[O:10])(=[O:17])[C:11]1=[CH:12][CH:13]=[CH:14][CH:15]=[CH:16]1.[CH2:1][CH:2]1[CH2:6][CH2:5][CH:4]=[CH:3]1>>[CH2:5]1[CH2:6][CH:2]([CH:3]=[CH:4]1)[CH2:1][CH2:7][CH:8][S:9](=[O:10])(=[O:17])[C:11]2=[CH:12][CH:13]=[CH:14][CH:15]=[CH:16]2 1-1,7; 7,8-1,7; 7,8-8",Room Temperature,Propagation,addition
"[H:20][S:21]CCC1=CC=CC=C1.C[C:10](C)C#N>>[H:20][C:10](C)(C)C#N.C1=CC=C(C=C1)CC[S:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(=CCCC(C)([CH:21]=[CH2:20])OC(=O)C)C.C1=CC=C(C=C1)CC[S:10]>>CC(=CCCC(C)([CH:21][CH2:20][S:10]CCC1=CC=CC=C1)OC(=O)C)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][S:21]CCC1=CC=CC=C1.C[C:10](C)C1CCC(C1CSCCC2=CC=CC=C2)(C)OC(=O)C>>[H:20][C:10](C)(C)C1CCC(C1CSCCC2=CC=CC=C2)(C)OC(=O)C.C1=CC=C(C=C1)CC[S:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C/C(=C\CCC(C)([CH:21]=[CH2:20])OC(=O)C)/C(=O)OC.C1=CC=C(C=C1)CC[S:10]>>C/C(=C\CCC(C)([CH:21][CH2:20][S:10]CCC1=CC=CC=C1)OC(=O)C)/C(=O)OC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"C[C:21](=[CH:20]CCC(C)([CH:10]CSCCC1=CC=CC=C1)OC(=O)C)C(=O)OC>>C[C:21]([CH:20]1CCC(C)([CH:10]1CSCCC2=CC=CC=C2)OC(=O)C)C(=O)OC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][S:21]CCC1=CC=CC=C1.C[C:10](C1CCC(C1CSCCC2=CC=CC=C2)(C)OC(=O)C)C(=O)OC>>[H:20][C:10](C)(C1CCC(C1CSCCC2=CC=CC=C2)(C)OC(=O)C)C(=O)OC.C1=CC=C(C=C1)CC[S:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[CH3:3][C:2]1([CH2:4][CH2:5][C:6]2=[C:7]1[CH:8]=[CH:9][CH:10]=[CH:11]2)[O:1]>>[CH3:3][C:2](=[O:1])[C:7]1=[C:6]([CH:11]=[CH:10][CH:9]=[CH:8]1)[CH2:5][CH2:4] 1-1,2; 2,4-1,2; 2,4-4",Room Temperature,Propagation,retroaddition
"[CH3:6][C:5](=[O:7])[C:4]1=[C:3]([CH:11]=[CH:10][CH:9]=[CH:8]1)[CH2:2][CH2:1].[I:12][I:13]>>[CH3:6][C:5](=[O:7])[C:4]1=[C:3]([CH:11]=[CH:10][CH:9]=[CH:8]1)[CH2:2][CH2:1][I:12].[I:13] 13,12-12,1; 1-12,1; 13,12-13",Room Temperature,Propagation,abstraction
"[H:6][Sn:7]([CH2:8][CH2:9][CH2:10][CH3:11])([CH2:12][CH2:13][CH2:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH3:19].[CH3:4][C:3]([CH3:5])[C:2]#[N:1]>>[H:6][C:3]([CH3:4])([CH3:5])[C:2]#[N:1].[CH3:11][CH2:10][CH2:9][CH2:8][Sn:7]([CH2:12][CH2:13][CH2:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH3:19] 3-3,6; 6,7-3,6; 6,7-7",Room Temperature,Propagation,abstraction
"[H:6][Si:7]([Si:8]([CH3:9])([CH3:10])[CH3:11])([Si:12]([CH3:13])([CH3:14])[CH3:15])[Si:16]([CH3:17])([CH3:18])[CH3:19].[CH3:1][C:2]([CH3:3])[C:5]#[N:4]>>[H:6][C:2]([CH3:1])([CH3:3])[C:5]#[N:4].[CH3:11][Si:8]([CH3:10])([CH3:9])[Si:7]([Si:12]([CH3:14])([CH3:15])[CH3:13])[Si:16]([CH3:18])([CH3:19])[CH3:17] 2-2,6; 7,6-6,2; 6,7-7",Room Temperature,Propagation,abstraction
"[CH3:19][C:18]([CH3:26])([CH2:20][CH:21]1[CH2:25][CH2:24][CH:23]=[CH:22]1)[CH2:17][O:16][C:15](=[S:14])[N:27]2[CH:28]=[CH:29][N:30]=[CH:31]2.[CH3:1][Si:2]([CH3:3])([CH3:4])[Si:5]([Si:6]([CH3:7])([CH3:8])[CH3:9])[Si:10]([CH3:11])([CH3:12])[CH3:13]>>[CH3:19][C:18]([CH3:26])([CH2:20][CH:21]1[CH2:25][CH2:24][CH:23]=[CH:22]1)[CH2:17][O:16][C:15]([N:27]2[CH:28]=[CH:29][N:30]=[CH:31]2)[S:14][Si:5]([Si:10]([CH3:12])([CH3:13])[CH3:11])([Si:2]([CH3:4])([CH3:3])[CH3:1])[Si:6]([CH3:8])([CH3:9])[CH3:7] 5-5,14; 14,15-5,14; 14,15-15",Room Temperature,Propagation,addition
"[CH:9]1=[CH:8][CH:7]=[C:6]([CH:11]=[CH:10]1)[C:5](=[O:12])[O:4][O:3][C:2](=[O:1])[C:13]2=[CH:14][CH:15]=[CH:16][CH:17]=[CH:18]2.[He]>>[He].[CH:16]1=[CH:15][CH:14]=[C:13]([CH:18]=[CH:17]1)[C:2](=[O:1])[O:3].[CH:9]1=[CH:8][CH:7]=[C:6]([CH:11]=[CH:10]1)[C:5](=[O:12])[O:4] 4,3-4; 4,3-3",Light,Initiation,homolyze
"[H:20][C:21]1(OCC(O1)C)C=C.CC1COC(O1)(C=C)O[O:10]>>[H:20][O:10]OC1(OCC(O1)C)C=C.CC1CO[C:21](O1)C=C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC1CO[C:10](O1)C=C.[O:20][O]>>CC1CO[C:10](O1)(C=C)[O:20][O] 10-10,20;20-10,20",Room Temperature,Termination,recombine
"[CH:13]1=[CH:12][CH:11]=[C:10]([CH:15]=[CH:14]1)[C:9](=[O:16])[O:8][N:7]2[CH:6]=[CH:5][CH:4]=[CH:3][C:2]2=[S:1].[Br:17]>>[CH:13]1=[CH:12][CH:11]=[C:10]([CH:15]=[CH:14]1)[C:9](=[O:16])[O:8][N:7]2[CH:6]=[CH:5][CH:4]=[CH:3][C:2]2[S:1][Br:17] 17-17,1; 1,2-17,1; 1,2-2",Room Temperature,Propagation,addition
"O=C([O:20][N:12]1C=CC=C[C:11]1[S:10]Br)C2=CC=CC=C2>>Br[S:10][C:11]3=[N:12]C=CC=C3.O=C([O:20])C4=CC=CC=C4 11-11,12;12,20-11,12;12,20-20",Room Temperature,Propagation,retroaddition
"CCCCO[CH:21]=[CH2:20].CCOP(=O)([CH:10]C)OCC>>CCCCO[CH:21][CH2:20][CH:10](C)P(=O)(OCC)OCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][Sn:21](CCCC)(CCCC)CCCC.CCCCO[CH:10]CC(C)P(=O)(OCC)OCC>>[H:20][CH:10](CC(C)P(=O)(OCC)OCC)OCCCC.CCCC[Sn:21](CCCC)CCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][C:21](C)(C)C1=CC=CC=C1.[O:10][O]>>[H:20][O:10][O].C[C:21](C)C1=CC=CC=C1 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC1(O[O:10])C(C2)C(C(C3C2C(N(C)C)C4=C(C(OCC5=CC=CC=C5)=NO4)C3=O)=O)(SC6=CC=CC=C6)[C:21](O)([H:20])C7=C1C=CC=C7OCC8=CC=CC=C8>>CC9(O[O:10][H:20])C(C%10)C(C(C%11C%10C(N(C)C)C%12=C(C(OCC%13=CC=CC=C%13)=NO%12)C%11=O)=O)(SC%14=CC=CC=C%14)[C:21](O)C%15=C9C=CC=C%15OCC%16=CC=CC=C%16 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C[C:21](C)(C#N)/[N:20]=N/C(C)(C)C#N.[Ar]>>[Ar].C[C:21](C)C#N.CC(C)(C#N)N=[N:20] 20,21-20;20,21-21",Heat,Initiation,homolyze
"C[C](C)C#N.C[C:21](C)(C#N)[N:20]=[N:10]>>C[C](C)C#N.C[C:21](C)(C#N).[N:20]=[N:10] 20,21-20;20,21-21",Room Temperature,Initiation,homolyze
"C[C:21](C)(C#N)/[N:20]=[N:10]/[C:11](C)(C)C#N>>C[C:21](C)C#N.C[C:11](C)C#N.[N:20]#[N:10] 10,11-10,20;10,11-11;20,21-10,20;20,21-21",Room Temperature,Initiation,homolyze
"[H:20][Sn:21](CCCC)(CCCC)CCCC.C[C:10](C)C#N>>[H:20][C:10](C)(C)C#N.CCCC[Sn:21](CCCC)CCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCC[Sn:20](CCCC)CCCC.CC1CCC(=O)C1=C.CC(=O)CC[C:11](C)(C)[Br:10]>>CCCC[Sn:20](CCCC)(CCCC)[Br:10].CC1CCC(=O)C1=C.C[C:11](C)CCC(=O)C 10,11-10,20;10,11-11;20-10,20",Room Temperature,Propagation,abstraction
"CCCC[Sn](CCCC)(CCCC)Br.CC1CCC(=O)[C:21]1=[CH2:20].C[C:10](C)CCC(=O)C>>CCCC[Sn](CCCC)(CCCC)Br.CC1CCC(=O)[C:21]1[CH2:20][C:10](C)(C)CCC(=O)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][Sn:21](CCCC)(CCCC)CCCC.CCCC[Sn](CCCC)(CCCC)Br.CC1CCC(=O)[C:10]1CC(C)(C)CCC(=O)C>>[H:20][C:10]1(C(CCC1=O)C)CC(C)(C)CCC(=O)C.CCCC[Sn:21](CCCC)CCCC.CCCC[Sn](CCCC)(CCCC)Br 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"C[C:10](C)CCC[C:20]#[CH:21]>>C[C:10]1(C)CCC[C:20]1=[CH:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[CH3:4][C:3]1([CH2:6][CH2:7][CH2:8][C:2]1=[CH:1])[CH3:5].[CH3:16][C:14]([CH3:17])([CH2:13][CH2:12][CH2:11][C:10]#[CH:9])[I:15]>>[CH3:16][C:14]([CH3:17])[CH2:13][CH2:12][CH2:11][C:10]#[CH:9].[CH3:4][C:3]1([CH2:6][CH2:7][CH2:8][C:2]1=[CH:1][I:15])[CH3:5] 1-1,15;14,15-1,15;14,15-14",Room Temperature,Propagation,abstraction
"CCCC[Sn:10](CCCC)CCCC.CC1(CC(C=C1)CCC#C)CC[C:21](C)(C)[Br:20]>>CCCC[Sn:10](CCCC)(CCCC)[Br:20].C[C:21](C)CCC1(CC(C=C1)CCC#C)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCC[Sn](CCCC)(CCCC)Br.C[C:10](C)CCC1(CC([CH:21]=[CH:20]1)CCC#C)C>>CCCC[Sn](CCCC)(CCCC)Br.CC12CC([CH:21][CH:20]1[C:10](C)(C)CC2)CCC#C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CCCC[Sn](CCCC)(CCCC)Br.CC1(CCC2(C1[CH:10]C(C2)CC[C:20]#[CH:21])C)C>>CCCC[Sn](CCCC)(CCCC)Br.CC1(CCC2(C1[CH:10]3C(C2)CC[C:20]3=[CH:21])C)C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][CH:21](C)CCC(C)(C)[O:10]>>[H:20][O:10]C(C)(C)CC[CH:21]C 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][CH2:21]C(C)(C)CC(C)(C)[O:10]>>[H:20][O:10]C(C)(C)CC(C)(C)[CH2:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:20][S:21]C1=CC=CC=C1.C[C:10](C)C#N>>[H:20][C:10](C)(C)C#N.C1=CC=C(C=C1)[S:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CC(C)C(/C=N/N(C1=CC=CC=C1)C2=CC=CC=C2)O[Si](C)(C)[CH:21]=[CH2:20].C1=CC=C(C=C1)[S:10]>>CC(C)C(/C=N/N(C1=CC=CC=C1)C2=CC=CC=C2)O[Si](C)(C)[CH:21][CH2:20][S:10]C3=CC=CC=C3 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CC(C)C(/[CH:20]=[N:21]/N(C1=CC=CC=C1)C2=CC=CC=C2)O[Si](C)(C)[CH:10]CSC3=CC=CC=C3>>CC(C)C1[CH:20]([CH:10](CSC2=CC=CC=C2)[Si](C)(C)O1)[N:21]N(C3=CC=CC=C3)C4=CC=CC=C4 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][S:21]C1=CC=CC=C1.CC(C)C1C(C([Si](O1)(C)C)CSC2=CC=CC=C2)[N:10]N(C3=CC=CC=C3)C4=CC=CC=C4>>[H:20][N:10](C1C([Si](OC1C(C)C)(C)C)CSC2=CC=CC=C2)N(C3=CC=CC=C3)C4=CC=CC=C4.C1=CC=C(C=C1)[S:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCCC[CH:11]=[CH2:10].[Br:20]>>CCCCC[CH:11][CH2:10][Br:20] 10,11-10,20;10,11-11;20-10,20",Room Temperature,Propagation,addition
"[H:20][Br:21].CCCCC[CH:10]CBr>>[H:20][CH:10](CCCCC)CBr.[Br:21] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[H:12][C:4]([CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11])([C:3]1=[CH:14][CH2:15][CH2:16][CH:2]1[O:1])[O:13]>>[H:12][O:1][CH:2]1[CH2:16][CH2:15][CH:14]=[C:3]1[C:4](=[O:13])[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11] 1-1,12; 4,12-4,13; 4,12-12,1; 13-4,13",Room Temperature,Termination,abstraction
"[CH2:9]1[CH2:10][CH:2]([CH:3]2[CH:4]=[CH:5][CH:6]1[O:7][O:8]2)[O:1]>>[CH:4]1=[CH:5][CH:6]([O:7][O:8][CH:3]1)[CH2:9][CH2:10][CH:2]=[O:1] 1-1,2; 3,2-2,1; 3,2-3",Room Temperature,Propagation,retroaddition
"[CH:7]1=[CH:6][CH:5]([O:10][O:9][CH:8]1)[CH2:4][CH2:3][CH:2]=[O:1]>>[CH2:3]([CH2:4][CH:5]([CH:6]=[CH:7][CH:8]=[O:9])[O:10])[CH:2]=[O:1] 8-8,9; 9,10-8,9; 9,10-10",Room Temperature,Propagation,retroaddition
"O=C(CC1)C(C(OCC)=O)([CH2:10])C2=C1C=CC=C2.[H:20][Sn:21](CCCC)(CCCC)CCCC>>O=C(CC3)C(C(OCC)=O)([CH2:10][H:20])C4=C3C=CC=C4.CCCC[Sn:21](CCCC)CCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"[O:21]=[C:20](CC1)C(C(OCC)=O)([CH2:10])C2=C1C=CC=C2>>[O:21][C:20]3(CC4)C(C(OCC)=O)([CH2:10]3)C5=C4C=CC=C5 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[O:10][C:20]3(CC4)C(C(OCC)=O)([CH2:21]3)C5=C4C=CC=C5>>[O:10]=[C:20](CC1)C(C(OCC)=O)([CH2:21])C2=C1C=CC=C2 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"CCOC(=O)[C:21]12C[C:20]1(CCC3=CC=CC=C23)[O:10]>>CCOC(=O)[C:21]1C[C:20](=[O:10])CCC2=CC=CC=C21 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"O=C1CCC2=C([C:10](C1)C(OCC)=O)C=CC=C2.[H:20][Sn:21](CCCC)(CCCC)CCCC>>O=C3CCC4=C([C:10](C3)([H:20])C(OCC)=O)C=CC=C4.CCCC[Sn:21](CCCC)CCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCC[Sn:20](CCCC)CCCC.COC(=O)C1(CCCN1C(=O)C2=[C:11](C=CC=C2)[Br:10])CC#C[Si](C)(C)C>>CCCC[Sn:20](CCCC)(CCCC)[Br:10].COC(=O)C1(CCCN1C(=O)C2=[C:11]C=CC=C2)CC#C[Si](C)(C)C 10,11-10,20;10,11-11;20-10,20",Room Temperature,Propagation,abstraction
"[H:29][CH:28]1[CH2:27][CH2:26][C:18]([N:30]1[C:31](=[O:38])[C:32]2=[C:33][CH:34]=[CH:35][CH:36]=[CH:37]2)([CH2:19][C:20]#[C:21][Si:22]([CH3:23])([CH3:24])[CH3:25])[C:17](=[O:39])[O:16][CH3:15].[CH3:1][CH2:2][CH2:3][CH2:4][Sn:5]([CH2:6][CH2:7][CH2:8][CH3:9])([CH2:11][CH2:12][CH2:13][CH3:14])[Br:10]>>[H:29][C:33]1=[C:32]([CH:37]=[CH:36][CH:35]=[CH:34]1)[C:31](=[O:38])[N:30]2[CH:28][CH2:27][CH2:26][C:18]2([CH2:19][C:20]#[C:21][Si:22]([CH3:23])([CH3:24])[CH3:25])[C:17](=[O:39])[O:16][CH3:15].[CH3:1][CH2:2][CH2:3][CH2:4][Sn:5]([CH2:6][CH2:7][CH2:8][CH3:9])([CH2:11][CH2:12][CH2:13][CH3:14])[Br:10] 33-33,29;29,28-29,33;29,28-28",Room Temperature,Propagation,abstraction
"CCCC[Sn](CCCC)(CCCC)Br.COC(=O)C1(CC[CH:10]N1C(=O)C2=CC=CC=C2)C[C:20]#[C:21][Si](C)(C)C>>CCCC[Sn](CCCC)(CCCC)Br.COC(=O)C12CC[CH:10](N1C(=O)C3=CC=CC=C3)[C:20](=[C:21][Si](C)(C)C)C2 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"[H:20][Sn:21](CCCC)(CCCC)CCCC.CCCC[Sn](CCCC)(CCCC)Br.COC(=O)C12CCC(N1C(=O)C3=CC=CC=C3)C(=[C:10][Si](C)(C)C)C2>>[H:20][C:10](=C1CC2(CCC1N2C(=O)C3=CC=CC=C3)C(=O)OC)[Si](C)(C)C.CCCC[Sn:21](CCCC)CCCC.CCCC[Sn](CCCC)(CCCC)Br 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,abstraction
"CCCCCCCCCCCC(C1CCC1)C(=O)ON2C=CC=C[C:21]2=[S:20].CCCC[Sn:10](CCCC)CCCC>>CCCCCCCCCCCC(C1CCC1)C(=O)ON2C=CC=C[C:21]2[S:20][Sn:10](CCCC)(CCCC)CCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,addition
"CCCCCCCCCCCC(C1CCC1)C(=O)[O:21][N:20]2C=CC=C[C:10]2S[Sn](CCCC)(CCCC)CCCC>>CCCCCCCCCCCC(C1CCC1)C(=O)[O:21].CCCC[Sn](CCCC)(CCCC)S[C:10]1=[N:20]C=CC=C1 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"CCCCCCCCCCC[CH:21](C1CCC1)[C:20](=O)[O:10].CCCC[Sn](CCCC)(CCCC)SC1=NC=CC=C1>>CCCCCCCCCCC[CH:21]C1CCC1.CCCC[Sn](CCCC)(CCCC)SC1=NC=CC=C1.[C:20](=O)=[O:10] 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"CCCCCCCCCCC[CH:10][CH:20]1CC[CH2:21]1>>[CH2:21]CC[CH:20]=[CH:10]CCCCCCCCCCC 10-10,20;20,21-10,20;20,21-21",Room Temperature,Propagation,retroaddition
"[CH3:1][O:2].[Br:4][H:3]>>[CH3:1][O:2][H:3].[Br:4] 2-2,3; 3,4-2,3;3,4-4",Room Temperature,Propagation,abstraction
